,country_name,locality_name,market_name,commodity_name,currency_name,market_type,unit_of_goods_measurement,mp_price
367,Benin,Littoral,Dantokpa,Beans,XOF,Retail,KG,545.0
368,Benin,Littoral,Dantokpa,Cassava meal,XOF,Retail,KG,285.0
369,Benin,Littoral,Dantokpa,Maize,XOF,Retail,KG,220.0
370,Benin,Littoral,Dantokpa,Rice,XOF,Retail,KG,530.0
371,Benin,Littoral,Dantokpa,Sorghum,XOF,Retail,KG,345.0
372,Benin,Mono,Come,Beans,XOF,Retail,KG,490.0
373,Benin,Mono,Come,Cassava meal,XOF,Retail,KG,385.0
374,Benin,Mono,Come,Maize,XOF,Retail,KG,170.0
375,Benin,Mono,Come,Rice,XOF,Retail,KG,530.0
376,Benin,Mono,Come,Sorghum,XOF,Retail,KG,345.0
377,Benin,Oueme,Ouando,Beans,XOF,Retail,KG,545.0
378,Benin,Oueme,Ouando,Cassava meal,XOF,Retail,KG,290.0
379,Benin,Oueme,Ouando,Maize,XOF,Retail,KG,155.0
380,Benin,Oueme,Ouando,Rice,XOF,Retail,KG,530.0
381,Benin,Oueme,Ouando,Sorghum,XOF,Retail,KG,400.0
382,Benin,Plateau,Ketou,Beans,XOF,Retail,KG,435.0
383,Benin,Plateau,Ketou,Cassava meal,XOF,Retail,KG,220.0
384,Benin,Plateau,Ketou,Maize,XOF,Retail,KG,130.0
385,Benin,Plateau,Ketou,Rice,XOF,Retail,KG,530.0
386,Benin,Plateau,Ketou,Sorghum,XOF,Retail,KG,575.0
387,Benin,Plateau,Pobe,Beans,XOF,Retail,KG,600.0
388,Benin,Plateau,Pobe,Cassava meal,XOF,Retail,KG,285.0
389,Benin,Plateau,Pobe,Maize,XOF,Retail,KG,135.0
390,Benin,Plateau,Pobe,Rice,XOF,Retail,KG,480.0
391,Benin,Plateau,Pobe,Sorghum,XOF,Retail,KG,400.0
392,Benin,Zou,Bohicon,Beans,XOF,Retail,KG,435.0
393,Benin,Zou,Bohicon,Cassava meal,XOF,Retail,KG,355.0
394,Benin,Zou,Bohicon,Maize,XOF,Retail,KG,165.0
395,Benin,Zou,Bohicon,Rice,XOF,Retail,KG,425.0
396,Benin,Zou,Bohicon,Sorghum,XOF,Retail,KG,345.0
397,Bolivia,Beni,Trinidad,Bread,BOB,Retail,Unit,0.5
398,Bolivia,Beni,Trinidad,Eggs,BOB,Retail,Unit,0.67
399,Bolivia,Beni,Trinidad,Meat,BOB,Retail,KG,17.88
400,Bolivia,Beni,Trinidad,Meat,BOB,Retail,KG,13.0
401,Bolivia,Beni,Trinidad,Noodles,BOB,Retail,KG,10.0
402,Bolivia,Beni,Trinidad,Potatoes,BOB,Retail,KG,6.0
403,Bolivia,Beni,Trinidad,Potatoes,BOB,Retail,KG,5.25
404,Bolivia,Beni,Trinidad,Rice,BOB,Retail,KG,6.67
405,Bolivia,Beni,Trinidad,Rice,BOB,Retail,KG,5.0
406,Bolivia,Beni,Trinidad,Sugar,BOB,Retail,KG,6.17
407,Bolivia,Chuquisaca,Sucre,Bread,BOB,Retail,Unit,0.4
408,Bolivia,Chuquisaca,Sucre,Eggs,BOB,Retail,Unit,0.72
409,Bolivia,Chuquisaca,Sucre,Meat,BOB,Retail,KG,29.0
410,Bolivia,Chuquisaca,Sucre,Meat,BOB,Retail,KG,15.62
411,Bolivia,Chuquisaca,Sucre,Noodles,BOB,Retail,KG,8.12
412,Bolivia,Chuquisaca,Sucre,Potatoes,BOB,Retail,11.5 KG,28.0
413,Bolivia,Chuquisaca,Sucre,Potatoes,BOB,Retail,11.5 KG,46.17
414,Bolivia,Chuquisaca,Sucre,Rice,BOB,Retail,KG,6.5
415,Bolivia,Chuquisaca,Sucre,Rice,BOB,Retail,KG,8.21
416,Bolivia,Chuquisaca,Sucre,Sugar,BOB,Retail,KG,6.48
417,Bolivia,Cochabamba,Cochabamba City,Bread,BOB,Retail,Unit,0.49
418,Bolivia,Cochabamba,Cochabamba City,Eggs,BOB,Retail,Unit,0.64
419,Bolivia,Cochabamba,Cochabamba City,Meat,BOB,Retail,KG,25.08
420,Bolivia,Cochabamba,Cochabamba City,Meat,BOB,Retail,KG,12.53
421,Bolivia,Cochabamba,Cochabamba City,Noodles,BOB,Retail,Pound,3.99
422,Bolivia,Cochabamba,Cochabamba City,Potatoes,BOB,Retail,11.5 KG,36.93
423,Bolivia,Cochabamba,Cochabamba City,Potatoes,BOB,Retail,11.5 KG,44.75
424,Bolivia,Cochabamba,Cochabamba City,Rice,BOB,Retail,Cuartilla,19.25
425,Bolivia,Cochabamba,Cochabamba City,Rice,BOB,Retail,Cuartilla,22.93
426,Bolivia,Cochabamba,Cochabamba City,Sugar,BOB,Retail,KG,6.27
427,Bolivia,La Paz,La Paz City,Bread,BOB,Retail,Unit,0.5
428,Bolivia,La Paz,La Paz City,Eggs,BOB,Retail,Unit,0.74
429,Bolivia,La Paz,La Paz City,Meat,BOB,Retail,KG,26.25
430,Bolivia,La Paz,La Paz City,Meat,BOB,Retail,KG,12.98
431,Bolivia,La Paz,La Paz City,Noodles,BOB,Retail,Pound,4.07
432,Bolivia,La Paz,La Paz City,Potatoes,BOB,Retail,11.5 KG,40.31
433,Bolivia,La Paz,La Paz City,Potatoes,BOB,Retail,11.5 KG,49.16
434,Bolivia,La Paz,La Paz City,Rice,BOB,Retail,Pound,3.52
435,Bolivia,La Paz,La Paz City,Sugar,BOB,Retail,Pound,2.79
436,Bolivia,Oruro,Oruro City,Bread,BOB,Retail,Unit,0.4
437,Bolivia,Oruro,Oruro City,Eggs,BOB,Retail,Unit,0.7
438,Bolivia,Oruro,Oruro City,Meat,BOB,Retail,KG,29.33
439,Bolivia,Oruro,Oruro City,Meat,BOB,Retail,KG,13.08
440,Bolivia,Oruro,Oruro City,Noodles,BOB,Retail,KG,8.0
441,Bolivia,Oruro,Oruro City,Potatoes,BOB,Retail,Cuartilla,9.42
442,Bolivia,Oruro,Oruro City,Potatoes,BOB,Retail,Cuartilla,11.5
443,Bolivia,Oruro,Oruro City,Rice,BOB,Retail,KG,6.89
444,Bolivia,Oruro,Oruro City,Rice,BOB,Retail,KG,9.33
445,Bolivia,Oruro,Oruro City,Sugar,BOB,Retail,KG,6.0
446,Bolivia,Pando,Cobija,Bread,BOB,Retail,Unit,0.5
447,Bolivia,Pando,Cobija,Eggs,BOB,Retail,Unit,0.85
448,Bolivia,Pando,Cobija,Meat,BOB,Retail,KG,22.11
449,Bolivia,Pando,Cobija,Meat,BOB,Retail,KG,15.67
450,Bolivia,Pando,Cobija,Noodles,BOB,Retail,KG,12.92
451,Bolivia,Pando,Cobija,Potatoes,BOB,Retail,KG,7.22
452,Bolivia,Pando,Cobija,Rice,BOB,Retail,KG,6.6
453,Bolivia,Pando,Cobija,Sugar,BOB,Retail,KG,6.0
454,Bolivia,Potosi,Potosi,Bread,BOB,Retail,Unit,0.33
455,Bolivia,Potosi,Potosi,Eggs,BOB,Retail,Unit,0.83
456,Bolivia,Potosi,Potosi,Meat,BOB,Retail,KG,31.75
457,Bolivia,Potosi,Potosi,Meat,BOB,Retail,KG,15.25
458,Bolivia,Potosi,Potosi,Noodles,BOB,Retail,Cuartilla,19.76
459,Bolivia,Potosi,Potosi,Potatoes,BOB,Retail,11.5 KG,15.83
460,Bolivia,Potosi,Potosi,Potatoes,BOB,Retail,11.5 KG,47.08
461,Bolivia,Potosi,Potosi,Rice,BOB,Retail,Cuartilla,20.67
462,Bolivia,Potosi,Potosi,Sugar,BOB,Retail,Pound,3.06
463,Bolivia,Santa Cruz,Santa Cruz City,Bread,BOB,Retail,Unit,0.51
464,Bolivia,Santa Cruz,Santa Cruz City,Eggs,BOB,Retail,Unit,0.73
465,Bolivia,Santa Cruz,Santa Cruz City,Meat,BOB,Retail,KG,24.81
466,Bolivia,Santa Cruz,Santa Cruz City,Meat,BOB,Retail,KG,11.85
467,Bolivia,Santa Cruz,Santa Cruz City,Noodles,BOB,Retail,KG,8.1
468,Bolivia,Santa Cruz,Santa Cruz City,Potatoes,BOB,Retail,Pound,4.97
469,Bolivia,Santa Cruz,Santa Cruz City,Potatoes,BOB,Retail,Pound,2.29
470,Bolivia,Santa Cruz,Santa Cruz City,Rice,BOB,Retail,KG,6.1
471,Bolivia,Santa Cruz,Santa Cruz City,Sugar,BOB,Retail,KG,5.42
472,Bolivia,Tarija,Tarija City,Bread,BOB,Retail,Unit,0.5
473,Bolivia,Tarija,Tarija City,Eggs,BOB,Retail,Unit,0.68
474,Bolivia,Tarija,Tarija City,Meat,BOB,Retail,KG,28.42
475,Bolivia,Tarija,Tarija City,Meat,BOB,Retail,KG,14.42
476,Bolivia,Tarija,Tarija City,Noodles,BOB,Retail,KG,10.0
477,Bolivia,Tarija,Tarija City,Potatoes,BOB,Retail,Cuartilla,5.3
478,Bolivia,Tarija,Tarija City,Potatoes,BOB,Retail,Cuartilla,9.38
479,Bolivia,Tarija,Tarija City,Rice,BOB,Retail,KG,6.38
480,Bolivia,Tarija,Tarija City,Rice,BOB,Retail,KG,7.0
481,Bolivia,Tarija,Tarija City,Sugar,BOB,Retail,KG,6.08
482,Burkina Faso,Boucle Du Mouhoun,Dedougou,Beans,XOF,Retail,KG,377.0
483,Burkina Faso,Boucle Du Mouhoun,Dedougou,Maize,XOF,Retail,KG,162.0
484,Burkina Faso,Boucle Du Mouhoun,Dedougou,Millet,XOF,Retail,KG,204.0
485,Burkina Faso,Boucle Du Mouhoun,Dedougou,Sorghum,XOF,Retail,KG,177.0
486,Burkina Faso,Boucle Du Mouhoun,Tougan,Beans,XOF,Retail,KG,352.0
487,Burkina Faso,Boucle Du Mouhoun,Tougan,Maize,XOF,Retail,KG,171.0
488,Burkina Faso,Boucle Du Mouhoun,Tougan,Millet,XOF,Retail,KG,208.0
489,Burkina Faso,Boucle Du Mouhoun,Tougan,Sorghum,XOF,Retail,KG,183.0
490,Burkina Faso,Cascades,Banfora,Beans,XOF,Retail,KG,408.0
491,Burkina Faso,Cascades,Banfora,Maize,XOF,Retail,KG,147.0
492,Burkina Faso,Cascades,Banfora,Millet,XOF,Retail,KG,245.0
493,Burkina Faso,Cascades,Banfora,Sorghum,XOF,Retail,KG,172.0
494,Burkina Faso,Centre,Ouagadougo (Sankaryare),Beans,XOF,Retail,KG,373.0
495,Burkina Faso,Centre,Ouagadougo (Sankaryare),Maize,XOF,Retail,KG,159.0
496,Burkina Faso,Centre,Ouagadougo (Sankaryare),Millet,XOF,Retail,KG,237.0
497,Burkina Faso,Centre,Ouagadougo (Sankaryare),Sorghum,XOF,Retail,KG,212.0
498,Burkina Faso,Centre-est,Pouytenga,Beans,XOF,Retail,KG,308.0
499,Burkina Faso,Centre-est,Pouytenga,Maize,XOF,Retail,KG,145.0
500,Burkina Faso,Centre-est,Pouytenga,Millet,XOF,Retail,KG,209.0
501,Burkina Faso,Centre-est,Pouytenga,Sorghum,XOF,Retail,KG,144.0
502,Burkina Faso,Centre-est,Tenkodogo,Beans,XOF,Retail,KG,332.0
503,Burkina Faso,Centre-est,Tenkodogo,Maize,XOF,Retail,KG,150.0
504,Burkina Faso,Centre-est,Tenkodogo,Millet,XOF,Retail,KG,208.0
505,Burkina Faso,Centre-est,Tenkodogo,Sorghum,XOF,Retail,KG,182.0
506,Burkina Faso,Centre-nord,Kaya,Beans,XOF,Retail,KG,315.0
507,Burkina Faso,Centre-nord,Kaya,Maize,XOF,Retail,KG,196.0
508,Burkina Faso,Centre-nord,Kaya,Millet,XOF,Retail,KG,232.0
509,Burkina Faso,Centre-nord,Kaya,Sorghum,XOF,Retail,KG,179.0
510,Burkina Faso,Centre-nord,Kongoussi,Beans,XOF,Retail,KG,325.0
511,Burkina Faso,Centre-nord,Kongoussi,Maize,XOF,Retail,KG,269.0
512,Burkina Faso,Centre-nord,Kongoussi,Millet,XOF,Retail,KG,225.0
513,Burkina Faso,Centre-nord,Kongoussi,Sorghum,XOF,Retail,KG,184.0
514,Burkina Faso,Centre-ouest,Koudougou,Beans,XOF,Retail,KG,317.0
515,Burkina Faso,Centre-ouest,Koudougou,Maize,XOF,Retail,KG,162.0
516,Burkina Faso,Centre-ouest,Koudougou,Millet,XOF,Retail,KG,229.0
517,Burkina Faso,Centre-ouest,Koudougou,Sorghum,XOF,Retail,KG,185.0
518,Burkina Faso,Centre-ouest,Leo,Beans,XOF,Retail,KG,280.0
519,Burkina Faso,Centre-ouest,Leo,Maize,XOF,Retail,KG,142.0
520,Burkina Faso,Centre-ouest,Leo,Millet,XOF,Retail,KG,234.0
521,Burkina Faso,Centre-ouest,Leo,Sorghum,XOF,Retail,KG,132.0
522,Burkina Faso,Centre-sud,Guelwongo,Beans,XOF,Retail,KG,383.0
523,Burkina Faso,Centre-sud,Guelwongo,Maize,XOF,Retail,KG,163.0
524,Burkina Faso,Centre-sud,Guelwongo,Millet,XOF,Retail,KG,233.0
525,Burkina Faso,Est,Fada N'Gourma,Beans,XOF,Retail,KG,306.0
526,Burkina Faso,Est,Fada N'Gourma,Maize,XOF,Retail,KG,169.0
527,Burkina Faso,Est,Fada N'Gourma,Millet,XOF,Retail,KG,201.0
528,Burkina Faso,Est,Fada N'Gourma,Sorghum,XOF,Retail,KG,161.0
529,Burkina Faso,Est,Kantchari (CBM),Maize,XOF,Wholesale,KG,130.0
530,Burkina Faso,Est,Kantchari (CBM),Millet,XOF,Wholesale,KG,152.5
531,Burkina Faso,Est,Kantchari (CBM),Rice,XOF,Wholesale,KG,252.5
532,Burkina Faso,Est,Kantchari (CBM),Sorghum,XOF,Wholesale,KG,140.0
533,Burkina Faso,Est,Namouno (CBM),Maize,XOF,Wholesale,KG,140.0
534,Burkina Faso,Est,Namouno (CBM),Millet,XOF,Wholesale,KG,175.0
535,Burkina Faso,Est,Namouno (CBM),Rice,XOF,Wholesale,KG,700.0
536,Burkina Faso,Est,Namouno (CBM),Sorghum,XOF,Wholesale,KG,165.0
537,Burkina Faso,Hauts-bassins,Nieneta,Beans,XOF,Retail,KG,389.0
538,Burkina Faso,Hauts-bassins,Nieneta,Maize,XOF,Retail,KG,154.0
539,Burkina Faso,Hauts-bassins,Nieneta,Millet,XOF,Retail,KG,232.0
540,Burkina Faso,Hauts-bassins,Nieneta,Sorghum,XOF,Retail,KG,184.0
541,Burkina Faso,Nord,Gourcy,Beans,XOF,Retail,KG,315.0
542,Burkina Faso,Nord,Gourcy,Maize,XOF,Retail,KG,187.0
543,Burkina Faso,Nord,Gourcy,Millet,XOF,Retail,KG,245.0
544,Burkina Faso,Nord,Gourcy,Sorghum,XOF,Retail,KG,180.0
545,Burkina Faso,Nord,Ouahigouya,Beans,XOF,Retail,KG,324.0
546,Burkina Faso,Nord,Ouahigouya,Maize,XOF,Retail,KG,181.0
547,Burkina Faso,Nord,Ouahigouya,Millet,XOF,Retail,KG,211.0
548,Burkina Faso,Nord,Ouahigouya,Sorghum,XOF,Retail,KG,195.0
549,Burkina Faso,Plateau Central,Bousse,Beans,XOF,Retail,KG,289.0
550,Burkina Faso,Plateau Central,Bousse,Maize,XOF,Retail,KG,179.0
551,Burkina Faso,Plateau Central,Bousse,Millet,XOF,Retail,KG,219.0
552,Burkina Faso,Plateau Central,Bousse,Sorghum,XOF,Retail,KG,179.0
553,Burkina Faso,Sahel,Djibo,Beans,XOF,Retail,KG,378.0
554,Burkina Faso,Sahel,Djibo,Maize,XOF,Retail,KG,204.0
555,Burkina Faso,Sahel,Djibo,Millet,XOF,Retail,KG,225.0
556,Burkina Faso,Sahel,Djibo,Sorghum,XOF,Retail,KG,192.0
557,Burkina Faso,Sahel,Dori,Beans,XOF,Retail,KG,364.0
558,Burkina Faso,Sahel,Dori,Maize,XOF,Retail,KG,192.0
559,Burkina Faso,Sahel,Dori,Millet,XOF,Retail,KG,264.0
560,Burkina Faso,Sahel,Dori,Sorghum,XOF,Retail,KG,211.0
561,Burkina Faso,Sahel,Gorom Gorom,Millet,XOF,Retail,KG,259.0
562,Burkina Faso,Sahel,Gorom Gorom,Sorghum,XOF,Retail,KG,236.0
563,Burkina Faso,Sud-ouest,Diebougou,Beans,XOF,Retail,KG,396.0
564,Burkina Faso,Sud-ouest,Diebougou,Maize,XOF,Retail,KG,136.0
565,Burkina Faso,Sud-ouest,Diebougou,Millet,XOF,Retail,KG,206.0
566,Burkina Faso,Sud-ouest,Diebougou,Sorghum,XOF,Retail,KG,186.0
567,Burundi,Bubanza,Musenyi,Beans,BIF,Retail,KG,1225.0
568,Burundi,Bubanza,Musenyi,Cassava flour,BIF,Retail,KG,1308.0
569,Burundi,Bubanza,Musenyi,Maize,BIF,Retail,KG,1054.0
570,Burundi,Bubanza,Musenyi,Rice,BIF,Retail,KG,2239.0
571,Burundi,Bubanza,Musenyi,Rice,BIF,Retail,KG,1792.0
572,Burundi,Bubanza,Musenyi,Sweet potatoes,BIF,Retail,KG,212.0
573,Burundi,Bujumbura Mairie,Bujumbura,Beans,BIF,Retail,KG,1300.0
574,Burundi,Bujumbura Mairie,Bujumbura,Cassava flour,BIF,Retail,KG,1600.0
575,Burundi,Bujumbura Mairie,Bujumbura,Maize,BIF,Retail,KG,1150.0
576,Burundi,Bujumbura Mairie,Bujumbura,Rice,BIF,Retail,KG,2350.0
577,Burundi,Bujumbura Mairie,Bujumbura,Rice,BIF,Retail,KG,2200.0
578,Burundi,Bujumbura Mairie,Bujumbura,Rice,BIF,Retail,KG,1950.0
579,Burundi,Bujumbura Mairie,Bujumbura,Sweet potatoes,BIF,Retail,KG,700.0
580,Burundi,Bujumbura Mairie,Sogemac (central market Bujumbura),Beans,BIF,Retail,KG,950.0
581,Burundi,Bujumbura Mairie,Sogemac (central market Bujumbura),Cassava flour,BIF,Retail,KG,1100.0
582,Burundi,Bujumbura Mairie,Sogemac (central market Bujumbura),Maize,BIF,Retail,KG,950.0
583,Burundi,Bujumbura Mairie,Sogemac (central market Bujumbura),Rice,BIF,Retail,KG,1450.0
584,Burundi,Bujumbura Mairie,Sogemac (central market Bujumbura),Sweet potatoes,BIF,Retail,KG,1000.0
585,Burundi,Cibitoke,Rugombo,Beans,BIF,Retail,KG,1150.0
586,Burundi,Cibitoke,Rugombo,Cassava flour,BIF,Retail,KG,1391.0
587,Burundi,Cibitoke,Rugombo,Maize,BIF,Retail,KG,1159.0
588,Burundi,Cibitoke,Rugombo,Rice,BIF,Retail,KG,2239.0
589,Burundi,Cibitoke,Rugombo,Rice,BIF,Retail,KG,1830.0
590,Burundi,Cibitoke,Rugombo,Sweet potatoes,BIF,Retail,KG,322.0
591,Burundi,Gitega,Gitega,Beans,BIF,Retail,KG,1100.0
592,Burundi,Gitega,Gitega,Cassava flour,BIF,Retail,KG,1106.0
593,Burundi,Gitega,Gitega,Maize,BIF,Retail,KG,1100.0
594,Burundi,Gitega,Gitega,Rice,BIF,Retail,KG,1933.0
595,Burundi,Gitega,Gitega,Rice,BIF,Retail,KG,1767.0
596,Burundi,Gitega,Gitega,Sweet potatoes,BIF,Retail,KG,576.0
597,Burundi,Kirundo,Kirundo,Beans,BIF,Retail,KG,936.0
598,Burundi,Kirundo,Kirundo,Cassava flour,BIF,Retail,KG,1372.0
599,Burundi,Kirundo,Kirundo,Maize,BIF,Retail,KG,1100.0
600,Burundi,Kirundo,Kirundo,Rice,BIF,Retail,KG,2300.0
601,Burundi,Kirundo,Kirundo,Rice,BIF,Retail,KG,1938.0
602,Burundi,Kirundo,Kirundo,Sweet potatoes,BIF,Retail,KG,933.0
603,Burundi,Muyinga,Muyinga,Beans,BIF,Retail,KG,1044.0
604,Burundi,Muyinga,Muyinga,Cassava flour,BIF,Retail,KG,1200.0
605,Burundi,Muyinga,Muyinga,Maize,BIF,Retail,KG,1100.0
606,Burundi,Muyinga,Muyinga,Rice,BIF,Retail,KG,2234.0
607,Burundi,Muyinga,Muyinga,Rice,BIF,Retail,KG,1889.0
608,Burundi,Muyinga,Muyinga,Sweet potatoes,BIF,Retail,KG,712.0
609,Burundi,Ngozi,Ngozi,Beans,BIF,Retail,KG,1150.0
610,Burundi,Ngozi,Ngozi,Cassava flour,BIF,Retail,KG,1400.0
611,Burundi,Ngozi,Ngozi,Maize,BIF,Retail,KG,1250.0
612,Burundi,Ngozi,Ngozi,Rice,BIF,Retail,KG,2384.0
613,Burundi,Ngozi,Ngozi,Rice,BIF,Retail,KG,1800.0
614,Burundi,Ngozi,Ngozi,Rice,BIF,Retail,KG,1934.0
615,Burundi,Ngozi,Ngozi,Sweet potatoes,BIF,Retail,KG,520.0
616,Burundi,Ruyigi,Ruyigi,Beans,BIF,Retail,KG,953.0
617,Burundi,Ruyigi,Ruyigi,Cassava flour,BIF,Retail,KG,1000.0
618,Burundi,Ruyigi,Ruyigi,Maize,BIF,Retail,KG,880.0
619,Burundi,Ruyigi,Ruyigi,Rice,BIF,Retail,KG,1321.0
620,Burundi,Ruyigi,Ruyigi,Rice,BIF,Retail,KG,1733.0
621,Burundi,Ruyigi,Ruyigi,Sweet potatoes,BIF,Retail,KG,383.0
622,Cambodia,Banteay Meanchey,Banteay Meanchey,Rice,KHR,Wholesale,KG,1800.0
623,Cambodia,Banteay Meanchey,Serei Saophoan,Meat,KHR,Retail,KG,13666.6667
624,Cambodia,Banteay Meanchey,Serei Saophoan,Rice,KHR,Retail,KG,1933.3333
625,Cambodia,Banteay Meanchey,Thma Puok,Meat,KHR,Retail,KG,14000.0
626,Cambodia,Banteay Meanchey,Thma Puok,Rice,KHR,Retail,KG,2000.0
627,Cambodia,Battambang,Battambang,Rice,KHR,Wholesale,KG,950.0
628,Cambodia,Kampong Cham,Boeung Kok,Meat,KHR,Retail,KG,16000.0
629,Cambodia,Kampong Cham,Boeung Kok,Rice,KHR,Retail,KG,1800.0
630,Cambodia,Kampong Cham,Kampong Cham,Rice,KHR,Wholesale,KG,1400.0
631,Cambodia,Kampong Cham,Pha'av,Meat,KHR,Retail,KG,14333.3333
632,Cambodia,Kampong Cham,Pha'av,Rice,KHR,Retail,KG,1600.0
633,Cambodia,Kampong Chhnang,Kampong Chhnang,Meat,KHR,Retail,KG,13333.3333
634,Cambodia,Kampong Chhnang,Kampong Chhnang,Rice,KHR,Retail,KG,1666.6667
635,Cambodia,Kampong Chhnang,Sala Lekh Pram,Meat,KHR,Retail,KG,11000.0
636,Cambodia,Kampong Chhnang,Sala Lekh Pram,Rice,KHR,Retail,KG,1666.6667
637,Cambodia,Kampong Speu,Bat Doeng,Meat,KHR,Retail,KG,11333.3333
638,Cambodia,Kampong Speu,Bat Doeng,Rice,KHR,Retail,KG,1600.0
639,Cambodia,Kampong Speu,Central Market (KSP),Meat,KHR,Retail,KG,12000.0
640,Cambodia,Kampong Speu,Central Market (KSP),Rice,KHR,Retail,KG,1700.0
641,Cambodia,Kampong Speu,Kampong Speu,Rice,KHR,Wholesale,KG,1825.0
642,Cambodia,Kampong Thom,Kampong Chheuteal,Meat,KHR,Retail,KG,12000.0
643,Cambodia,Kampong Thom,Kampong Chheuteal,Rice,KHR,Retail,KG,1800.0
644,Cambodia,Kampong Thom,Kampong Thum,Meat,KHR,Retail,KG,12000.0
645,Cambodia,Kampong Thom,Kampong Thum,Rice,KHR,Retail,KG,1500.0
646,Cambodia,Kampot,Kampot,Rice,KHR,Wholesale,KG,1700.0
647,Cambodia,Kandal,S'ang,Rice,KHR,Retail,KG,1733.0
648,Cambodia,Kandal,Ta Khmau,Rice,KHR,Retail,KG,2050.0
649,Cambodia,Kratie,Kratie,Rice,KHR,Wholesale,KG,1800.0
650,Cambodia,Mondul Kiri,Mondul Kiri,Rice,KHR,Wholesale,KG,1666.67
651,Cambodia,Otdar Meanchey,Anlong Veng,Meat,KHR,Retail,KG,13000.0
652,Cambodia,Otdar Meanchey,Anlong Veng,Rice,KHR,Retail,KG,1566.6667
653,Cambodia,Otdar Meanchey,Oddar Meanchey,Rice,KHR,Wholesale,KG,1560.0
654,Cambodia,Otdar Meanchey,Samroang,Meat,KHR,Retail,KG,15000.0
655,Cambodia,Otdar Meanchey,Samroang,Rice,KHR,Retail,KG,1800.0
656,Cambodia,Phnom Penh,Phnom Penh,Rice,KHR,Wholesale,KG,1600.0
657,Cambodia,Preah Sihanouk,Preah Sihanouk,Rice,KHR,Wholesale,KG,1800.0
658,Cambodia,Preah Vihear,Preah Vihear,Rice,KHR,Wholesale,KG,1733.33
659,Cambodia,Prey Veng,Chheu Kach Thmei,Meat,KHR,Retail,KG,14000.0
660,Cambodia,Prey Veng,Chheu Kach Thmei,Rice,KHR,Retail,KG,1800.0
661,Cambodia,Prey Veng,Prey Veng,Meat,KHR,Retail,KG,16666.6667
662,Cambodia,Prey Veng,Prey Veng,Rice,KHR,Retail,KG,1900.0
663,Cambodia,Pursat,Central Market (PST),Meat,KHR,Retail,KG,12666.6667
664,Cambodia,Pursat,Central Market (PST),Rice,KHR,Retail,KG,1700.0
665,Cambodia,Pursat,Chheu Tom,Meat,KHR,Retail,KG,11333.3333
666,Cambodia,Pursat,Chheu Tom,Rice,KHR,Retail,KG,1733.3333
667,Cambodia,Pursat,Pursat,Rice,KHR,Wholesale,KG,1385.83
668,Cambodia,Siem Reap,Kralanh,Meat,KHR,Retail,KG,10000.0
669,Cambodia,Siem Reap,Kralanh,Rice,KHR,Retail,KG,1583.3333
670,Cambodia,Siem Reap,Psa Leu,Meat,KHR,Retail,KG,12000.0
671,Cambodia,Siem Reap,Psa Leu,Rice,KHR,Retail,KG,1666.6667
672,Cambodia,Siem Reap,Siem Reap,Rice,KHR,Wholesale,KG,1380.0
673,Cambodia,Stung Treng,Stung Treng,Meat,KHR,Retail,KG,15000.0
674,Cambodia,Stung Treng,Stung Treng,Rice,KHR,Wholesale,KG,2000.0
675,Cambodia,Takeo,Takeo,Rice,KHR,Wholesale,KG,1650.0
676,Cameroon,ExtrOme - Nord,Kousseri,Beans,XAF,Wholesale,90 KG,33000.0
677,Cameroon,ExtrOme - Nord,Kousseri,Groundnuts,XAF,Wholesale,90 KG,38000.0
678,Cameroon,ExtrOme - Nord,Kousseri,Maize,XAF,Wholesale,90 KG,19500.0
679,Cameroon,ExtrOme - Nord,Kousseri,Onions,XAF,Wholesale,90 KG,25000.0
680,Cameroon,ExtrOme - Nord,Kousseri,Rice,XAF,Wholesale,90 KG,34000.0
681,Cameroon,ExtrOme - Nord,Kousseri,Sorghum,XAF,Wholesale,90 KG,13000.0
682,Cameroon,ExtrOme - Nord,Kousseri,Sorghum,XAF,Wholesale,90 KG,17000.0
683,Cameroon,ExtrOme - Nord,Logone-Birni,Beans,XAF,Wholesale,90 KG,32000.0
684,Cameroon,ExtrOme - Nord,Logone-Birni,Groundnuts,XAF,Wholesale,90 KG,36000.0
685,Cameroon,ExtrOme - Nord,Logone-Birni,Maize,XAF,Wholesale,90 KG,18000.0
686,Cameroon,ExtrOme - Nord,Logone-Birni,Onions,XAF,Wholesale,90 KG,23000.0
687,Cameroon,ExtrOme - Nord,Logone-Birni,Rice,XAF,Wholesale,90 KG,32500.0
688,Cameroon,ExtrOme - Nord,Logone-Birni,Sorghum,XAF,Wholesale,90 KG,11500.0
689,Cameroon,ExtrOme - Nord,Logone-Birni,Sorghum,XAF,Wholesale,90 KG,15000.0
690,Cameroon,ExtrOme - Nord,Mada,Beans,XAF,Wholesale,90 KG,28700.0
691,Cameroon,ExtrOme - Nord,Mada,Maize,XAF,Wholesale,90 KG,18000.0
692,Cameroon,ExtrOme - Nord,Mada,Rice,XAF,Wholesale,90 KG,27375.0
693,Cameroon,ExtrOme - Nord,Mada,Sorghum,XAF,Wholesale,90 KG,12650.0
694,Cameroon,ExtrOme - Nord,Mada,Sorghum,XAF,Wholesale,90 KG,17800.0
695,Cameroon,Nord,Adoumri,Beans,XAF,Wholesale,90 KG,23500.0
696,Cameroon,Nord,Adoumri,Cassava,XAF,Wholesale,90 KG,14000.0
